路名,交通态势,速度,经度,纬度,编号
３２９国道,1,50,120.883896,30.0504436,18
３２９国道,1,50,120.888718,30.0502758,18
３２９国道,1,50,120.89003,30.0502052,18
３２９国道,1,50,120.890137,30.0501957,18
３２９国道,1,50,120.890327,30.050169,18
３２９国道,1,50,120.890503,30.0501423,18
３２９国道,1,50,120.891182,30.0500488,18
３２９国道,1,50,120.892349,30.0497875,18
３２９国道,1,50,120.893547,30.049427,18
３２９国道,1,50,120.894897,30.0488892,18
３２９国道,1,50,120.895096,30.0488491,18
３２９国道,1,50,120.895271,30.0487957,18
３２９国道,1,50,120.895416,30.0487518,18
３２９国道,1,50,120.895576,30.0486889,18
３２９国道,1,50,120.897812,30.0476894,18
３２９国道,1,50,120.89814,30.0475464,18
３２９国道,1,50,120.898415,30.0474396,18
３２９国道,1,50,120.89872,30.0473423,18
３２９国道,1,50,120.898956,30.0472794,18
３２９国道,1,50,120.8992,30.0472355,18
３２９国道,1,50,120.899452,30.0472088,18
３２９国道,1,50,120.899696,30.0471954,18
３２９国道,1,50,120.899895,30.0471992,18
３２９国道,1,50,120.900085,30.0472221,18
３２９国道,1,50,120.900314,30.0472584,18
３２９国道,1,50,120.900566,30.0473194,18
３２９国道,1,50,120.900833,30.0474052,18
３２９国道,1,50,120.901123,30.0475159,18
３２９国道,1,50,120.901321,30.0476303,18
３２９国道,1,50,120.901535,30.0477638,18
３２９国道,1,50,120.901802,30.047987,18
３２９国道,1,50,120.90197,30.0481415,18
３２９国道,1,50,120.902107,30.0482979,18
３２９国道,1,50,120.902397,30.0486584,18
３２９国道,1,50,120.903435,30.0501118,18
３２９国道,1,50,120.904327,30.0513859,18
３２９国道,1,50,120.905113,30.0525017,18
３２９国道,1,50,120.905273,30.0527153,18
３２９国道,1,50,120.905579,30.0530491,18
３２９国道,1,50,120.905891,30.0533066,18
３２９国道,1,50,120.906311,30.0536842,18
３２９国道,1,50,120.906532,30.0538673,18
３２９国道,1,50,120.911858,30.0576401,18
３２９国道,1,50,120.912415,30.0580082,18
３２９国道,1,50,120.914452,30.0594215,18
３２９国道,1,50,120.915565,30.0602169,18
３２９国道,1,50,120.916725,30.061018,18
３２９国道,1,50,120.917831,30.0617237,18
３２９国道,1,50,120.920395,30.0632706,18
３２９国道,1,50,120.921234,30.0637817,18
３２９国道,1,50,120.921761,30.0641155,18
３２９国道,1,50,120.921967,30.0642529,18
３２９国道,1,50,120.922173,30.0644035,18
３２９国道,1,50,120.922318,30.064537,18
３２９国道,1,50,120.922562,30.0648098,18
３２９国道,1,50,120.922821,30.0651379,18
３２９国道,1,50,120.926331,30.0706005,18
３２９国道,1,50,120.926483,30.0707779,18
３２９国道,1,50,120.926575,30.0708885,18
３２９国道,1,50,120.926788,30.0710716,18
３２９国道,1,50,120.927002,30.0712223,18
３２９国道,1,50,120.927238,30.0713692,18
３２９国道,1,50,120.927345,30.071413,18
３２９国道,1,50,120.927483,30.0714569,18
３２９国道,1,50,120.931908,30.0726585,18
３２９国道,1,50,120.934898,30.0734844,18
３２９国道,1,50,120.935822,30.0738392,18
３２９国道,1,50,120.93618,30.0740089,18
３２９国道,1,50,120.936554,30.0742035,18
３２９国道,1,50,120.939003,30.0758629,18
３２９国道,1,50,120.941307,30.0774841,18
３２９国道,1,50,120.945938,30.0807285,18
３２９国道,1,50,120.950714,30.0841064,18
３２９国道,1,50,120.95118,30.0844803,18
３２９国道,1,50,120.9515,30.0848312,18
３２９国道,1,50,120.951744,30.0851688,18
３２９国道,1,50,120.951981,30.0855961,18
３２９国道,1,50,120.952263,30.0862675,18
３２９国道,1,50,120.9533,30.0889244,18
３２９国道,1,50,120.954102,30.0911961,18
３２９国道,1,50,120.954239,30.0916805,18
３２９国道,1,50,120.954292,30.0919991,18
３２９国道,1,50,120.95433,30.0923653,18
３２９国道,1,50,120.95433,30.0925198,18
３２９国道,1,55,120.954277,30.0924358,19
３２９国道,1,55,120.954269,30.0923653,19
３２９国道,1,55,120.954224,30.0920086,19
３２９国道,1,55,120.95417,30.0916939,19
３２９国道,1,55,120.954033,30.0912094,19
３２９国道,1,55,120.953224,30.0889378,19
３２９国道,1,55,120.952217,30.0862846,19
３２９国道,1,55,120.951927,30.0856171,19
３２９国道,1,55,120.951691,30.0851955,19
３２９国道,1,55,120.951447,30.0848618,19
３２９国道,1,55,120.951141,30.0845146,19
３２９国道,1,55,120.950668,30.0841465,19
３２９国道,1,55,120.945839,30.0807285,19
３２９国道,1,55,120.941277,30.0775375,19
３２９国道,1,55,120.939133,30.0760098,19
３２９国道,1,55,120.936531,30.0742569,19
３２９国道,1,55,120.93615,30.0740623,19
３２９国道,1,55,120.935783,30.0738888,19
３２９国道,1,55,120.934883,30.0735378,19
３２９国道,1,55,120.931892,30.0727119,19
３２９国道,1,55,120.927467,30.0715103,19
３２９国道,1,55,120.927307,30.0714569,19
３２９国道,1,55,120.927162,30.0713921,19
３２９国道,1,55,120.926971,30.0712719,19
３２９国道,1,55,120.926773,30.0711288,19
３２９国道,1,55,120.926537,30.0709248,19
３２９国道,1,55,120.926414,30.0708046,19
３２９国道,1,55,120.926277,30.0706272,19
３２９国道,1,55,120.922768,30.0651646,19
３２９国道,1,55,120.922508,30.0648403,19
３２９国道,1,55,120.922379,30.0646935,19
３２９国道,1,55,120.922279,30.0645866,19
３２９国道,1,55,120.922134,30.0644531,19
３２９国道,1,55,120.921974,30.0643387,19
３２９国道,1,55,120.921806,30.0642185,19
３２９国道,1,55,120.921349,30.0639191,19
３２９国道,1,55,120.917793,30.0617638,19
３２９国道,1,55,120.916672,30.061058,19
３２９国道,1,55,120.915466,30.0602169,19
３２９国道,1,55,120.914337,30.0594139,19
３２９国道,1,55,120.91227,30.0579681,19
３２９国道,1,55,120.911819,30.0576839,19
３２９国道,1,55,120.906487,30.0539017,19
３２９国道,1,55,120.906303,30.0537605,19
３２９国道,1,55,120.90554,30.0530853,19
３２９国道,1,55,120.905228,30.0527458,19
３２９国道,1,55,120.90506,30.0525341,19
３２９国道,1,55,120.904274,30.0514126,19
３２９国道,1,55,120.903381,30.0501423,19
３２９国道,1,55,120.902344,30.0486851,19
３２９国道,1,55,120.902061,30.0483284,19
３２９国道,1,55,120.901917,30.0481777,19
３２９国道,1,55,120.901756,30.0480213,19
３２９国道,1,55,120.901497,30.0478039,19
３２９国道,1,55,120.901291,30.0476761,19
３２９国道,1,55,120.901085,30.0475636,19
３２９国道,1,55,120.900818,30.0474529,19
３２９国道,1,55,120.900551,30.0473728,19
３２９国道,1,55,120.900299,30.0473118,19
３２９国道,1,55,120.900085,30.0472755,19
３２９国道,1,55,120.899887,30.0472527,19
３２９国道,1,55,120.899696,30.0472488,19
３２９国道,1,55,120.899452,30.0472622,19
３２９国道,1,55,120.899216,30.0472889,19
３２９国道,1,55,120.898972,30.0473328,19
３２９国道,1,55,120.898735,30.0473957,19
３２９国道,1,55,120.898445,30.047493,19
３２９国道,1,55,120.89817,30.047596,19
３２９国道,1,55,120.89785,30.0477371,19
３２９国道,1,55,120.895447,30.0488262,19
３２９国道,1,55,120.895363,30.0488796,19
３２９国道,1,55,120.895233,30.0489597,19
３２９国道,1,55,120.895134,30.0490398,19
３２９国道,1,55,120.893661,30.0496807,19
３２９国道,1,55,120.892441,30.050045,19
３２９国道,1,55,120.891251,30.0503159,19
３２９国道,1,55,120.89006,30.0504761,19
３２９国道,1,55,120.888741,30.0505466,19
３２９国道,1,55,120.883911,30.0507164,19
３２９国道,1,55,120.882782,30.0507603,19
３２９国道,1,55,120.879074,30.0509338,19
３２９国道,1,55,120.878624,30.050951,19
３２９国道,1,55,120.878105,30.0509739,19
３２９国道,1,55,120.875412,30.0510616,19
３２９国道,1,55,120.873444,30.0511684,19
３２９国道,1,55,120.871429,30.0513821,19
３２９国道,1,55,120.860268,30.053093,19
３２９国道,1,55,120.859535,30.0531502,19
３２９国道,1,55,120.859077,30.0531597,19
３２９国道,1,55,120.858566,30.0531559,19
３２９国道,1,55,120.858078,30.0531197,19
３２９国道,1,55,120.857246,30.0530453,19
３２９国道,1,55,120.8563,30.0529327,19
３２９国道,1,55,120.855606,30.0528183,19
３２９国道,1,55,120.855011,30.0526752,19
３２９国道,1,55,120.854614,30.0525608,19
３２９国道,1,55,120.854187,30.0524139,19
３２９国道,1,55,120.853127,30.0520134,19
３２９国道,1,55,120.852448,30.0517254,19
３２９国道,1,55,120.851822,30.0514088,19
３２９国道,1,55,120.85096,30.0508747,19
３２９国道,1,55,120.849632,30.0499287,19
３２９国道,1,55,120.843895,30.0453606,19
３２９国道,1,55,120.832924,30.0366936,19
３２９国道,1,55,120.824905,30.0303555,19
３２９国道,1,55,120.822365,30.028347,19
３２９国道,1,55,120.820251,30.0266228,19
３２９国道,1,55,120.818909,30.0253239,19
３２９国道,1,55,120.81678,30.0228672,19
３２９国道,1,55,120.815483,30.0206318,19
３２９国道,1,55,120.81517,30.020071,19
３２９国道,1,55,120.814865,30.0194263,19
３２９国道,1,55,120.814651,30.0189381,19
３２９国道,1,55,120.814201,30.0177727,19
３２９国道,1,55,120.813667,30.0163651,19
３２９国道,1,55,120.813225,30.0149555,19
３２９国道,1,55,120.812981,30.0136662,19
３２９国道,1,55,120.812859,30.0126266,19
３２９国道,1,55,120.812805,30.0115547,19
３２９国道,1,55,120.812798,30.0103283,19
３２９国道,1,55,120.813011,30.0102882,19
舜耗大道,1,35,120.840675,29.9960346,20
舜耗大道,1,35,120.840744,29.9960098,20
舜耗大道,1,35,120.8461,29.9958572,20
舜耗大道,1,35,120.847191,29.9958038,20
舜耗大道,1,35,120.848686,29.99576,20
舜耗大道,1,35,120.850189,29.9957237,20
舜耗大道,1,35,120.851944,29.9956532,20
舜耗大道,1,35,120.853973,29.9955959,20
舜耗大道,1,35,120.856354,29.9955196,20
舜耗大道,1,35,120.856667,29.9955158,20
舜耗大道,1,35,120.858582,29.9954586,20
舜耗大道,1,45,120.858597,29.9955063,21
舜耗大道,1,45,120.856667,29.9955692,21
舜耗大道,1,45,120.856354,29.995573,21
舜耗大道,1,45,120.853981,29.9956493,21
舜耗大道,1,45,120.851944,29.9957066,21
舜耗大道,1,45,120.850189,29.9957829,21
舜耗大道,1,45,120.848686,29.9958134,21
舜耗大道,1,45,120.847198,29.9958572,21
舜耗大道,1,45,120.846046,29.9959106,21
舜耗大道,1,45,120.840759,29.9960613,21
舜耗大道,1,45,120.840675,29.9960346,21
三环西路,1,35,120.8461,29.9958572,22
三环西路,1,35,120.846115,29.9959106,22
三环西路,1,35,120.846062,29.996048,22
三环西路,1,35,120.845413,29.997427,22
三环西路,1,35,120.843964,30.0003242,22
三环西路,1,35,120.843842,30.0006351,22
三环西路,1,35,120.84375,30.0008755,22
三环西路,1,35,120.843689,30.0011158,22
三环西路,1,35,120.843651,30.0013027,22
三环西路,1,35,120.843643,30.0014133,22
三环西路,1,35,120.843651,30.0015068,22
三环西路,1,35,120.843674,30.0016041,22
三环西路,1,35,120.843712,30.0016937,22
三环西路,1,35,120.843803,30.0018482,22
三环西路,1,45,120.843163,30.0019112,23
三环西路,1,45,120.843246,30.0015869,23
三环西路,1,45,120.843292,30.0014534,23
三环西路,1,45,120.843369,30.0012932,23
三环西路,1,45,120.844505,29.9991074,23
三环西路,1,45,120.845352,29.997427,23
三环西路,1,45,120.846008,29.9960308,23
三环西路,1,45,120.846046,29.9959106,23
三环西路,1,45,120.8461,29.9958572,23
东山路,1,55,120.84832,30.0203953,24
东山路,1,55,120.848343,30.0202179,24
东山路,1,55,120.848305,30.0197334,24
东山路,1,55,120.848228,30.0192356,24
东山路,1,55,120.848083,30.0185146,24
东山路,1,55,120.84758,30.016573,24
东山路,1,55,120.846397,30.0113869,24
东山路,1,55,120.845619,30.0079594,24
东山路,1,55,120.845512,30.007534,24
东山路,1,55,120.845421,30.0072041,24
东山路,1,55,120.845261,30.0067463,24
东山路,1,55,120.8451,30.0063725,24
东山路,1,55,120.844833,30.0057831,24
东山路,1,55,120.844513,30.0051689,24
东山路,1,55,120.844246,30.0046577,24
东山路,1,55,120.843422,30.003191,24
东山路,1,55,120.843346,30.0031776,24
东山路,1,55,120.843254,30.0031509,24
东山路,1,55,120.84317,30.0031109,24
东山路,1,55,120.843109,30.0030746,24
东山路,1,55,120.84304,30.0030231,24
东山路,1,55,120.842979,30.0029697,24
东山路,1,55,120.842918,30.0028839,24
东山路,1,55,120.842865,30.0028172,24
东山路,1,55,120.842834,30.0027466,24
东山路,1,55,120.842812,30.0026798,24
东山路,1,55,120.842789,30.0026093,24
东山路,1,55,120.842789,30.0025387,24
东山路,1,55,120.842789,30.0024796,24
东山路,1,55,120.842796,30.0023994,24
东山路,1,55,120.842827,30.0023022,24
东山路,1,55,120.84288,30.0021954,24
东山路,1,55,120.842934,30.0021019,24
东山路,1,55,120.843002,30.0020218,24
东山路,1,55,120.843079,30.001955,24
东山路,1,55,120.843163,30.0019112,24
东山路,1,55,120.843216,30.0018845,24
东山路,1,55,120.843307,30.0018539,24
东山路,1,55,120.843422,30.0018272,24
东山路,1,55,120.843544,30.0018139,24
东山路,1,55,120.843681,30.0018272,24
东山路,1,55,120.843803,30.0018482,24
东山路,1,55,120.843895,30.0018845,24
东山路,1,55,120.843994,30.0019341,24
东山路,1,55,120.844086,30.0019913,24
东山路,1,55,120.844154,30.002058,24
东山路,1,55,120.844193,30.0021191,24
东山路,1,55,120.844246,30.0021954,24
东山路,1,55,120.844284,30.0022755,24
东山路,1,55,120.844299,30.0023289,24
东山路,1,55,120.844322,30.0023861,24
东山路,1,55,120.844322,30.0024261,24
东山路,1,55,120.844322,30.0024929,24
东山路,1,55,120.844322,30.0025597,24
东山路,1,55,120.844315,30.002676,24
东山路,1,55,120.844284,30.0027332,24
东山路,1,55,120.844261,30.0027962,24
人民中路,1,35,120.885536,30.0203781,25
人民中路,1,35,120.88533,30.0202751,25
人民中路,1,35,120.881668,30.0184631,25
人民中路,1,35,120.881493,30.0183773,25
人民中路,1,35,120.879745,30.0174141,25
人民中路,1,35,120.879478,30.0172977,25
人民中路,1,35,120.879219,30.0171947,25
人民中路,1,35,120.879066,30.0171509,25
人民中路,1,35,120.878845,30.0170879,25
人民中路,1,35,120.878632,30.0170269,25
人民中路,1,35,120.878471,30.0169735,25
人民中路,1,35,120.87693,30.0163689,25
人民中路,1,35,120.876816,30.0163383,25
人民中路,1,35,120.876762,30.0163288,25
人民中路,1,35,120.876572,30.0162716,25
人民中路,1,35,120.875999,30.0161514,25
人民中路,1,35,120.875771,30.016098,25
人民中路,1,35,120.875153,30.0159111,25
人民中路,1,35,120.873993,30.0155163,25
人民中路,1,35,120.871468,30.0146408,25
人民中路,1,35,120.866135,30.0126972,25
人民中路,1,35,120.866074,30.0126762,25
人民中路,1,35,120.86599,30.0126572,25
人民中路,1,35,120.865807,30.0126534,25
人民中路,1,35,120.862846,30.0125465,25
人民西路,1,45,120.813667,30.0247192,26
人民西路,1,45,120.821106,30.0203075,26
人民西路,1,45,120.824142,30.0184841,26
人民西路,1,45,120.824745,30.0181198,26
人民西路,1,45,120.825424,30.017765,26
人民西路,1,45,120.826256,30.0173874,26
人民西路,1,45,120.826576,30.0172844,26
人民西路,1,45,120.827301,30.0170937,26
人民西路,1,45,120.82827,30.0168705,26
人民西路,1,45,120.832344,30.0161076,26
人民西路,1,45,120.835442,30.0155697,26
人民西路,1,45,120.839348,30.0148983,26
人民西路,1,45,120.847008,30.0134926,26
人民西路,1,45,120.847549,30.0133953,26
人民西路,1,45,120.851395,30.0127296,26
人民西路,1,45,120.851677,30.0126762,26
人民西路,1,45,120.853867,30.0122757,26
人民西路,1,45,120.854027,30.0122585,26
人民西路,1,45,120.85424,30.0122395,26
人民西路,1,45,120.854424,30.0122356,26
人民西路,1,45,120.856285,30.0122795,26
人民西路,1,45,120.859749,30.0123825,26
人民西路,1,45,120.862846,30.0124893,26
人民西路,1,40,120.862846,30.0125465,27
人民西路,1,40,120.859741,30.0124359,27
人民西路,1,40,120.856285,30.0123386,27
人民西路,1,40,120.854439,30.0122929,27
人民西路,1,40,120.854233,30.0122929,27
人民西路,1,40,120.854027,30.0123062,27
人民西路,1,40,120.853867,30.0123329,27
人民西路,1,40,120.851395,30.0127831,27
人民西路,1,40,120.847557,30.0134487,27
人民西路,1,40,120.846901,30.0135689,27
人民西路,1,40,120.839363,30.014946,27
人民西路,1,40,120.832336,30.0161591,27
人民西路,1,40,120.828285,30.0169239,27
人民西路,1,40,120.827324,30.0171471,27
人民西路,1,40,120.826599,30.017334,27
人民西路,1,40,120.826294,30.0174351,27
人民西路,1,40,120.825455,30.0178089,27
人民西路,1,40,120.824783,30.0181637,27
人民西路,1,40,120.821136,30.0203514,27
人民西路,1,40,120.81369,30.024765,27
一号路,1,45,120.824905,30.0303555,28
一号路,1,45,120.825211,30.030138,28
一号路,1,45,120.826393,30.0292969,28
一号路,1,45,120.827858,30.0282402,28
一号路,1,45,120.82869,30.0276394,28
一号路,1,45,120.829315,30.0272446,28
一号路,1,45,120.829865,30.0269108,28
一号路,1,45,120.830185,30.0267372,28
一号路,1,45,120.831055,30.0263252,28
一号路,1,45,120.831947,30.0259686,28
一号路,1,45,120.832993,30.0256042,28
一号路,1,45,120.833122,30.0255604,28
一号路,1,45,120.83744,30.0240364,28
一号路,1,45,120.840034,30.0231152,28
一号路,1,45,120.843056,30.0220261,28
一号路,1,45,120.848465,30.020174,28
三环路,1,55,120.848503,30.0203342,29
三环路,1,55,120.848648,30.0227032,29
三环路,1,55,120.848709,30.0235329,29
三环路,1,55,120.848839,30.0243073,29
三环路,1,55,120.848923,30.0246754,29
三环路,1,55,120.849083,30.0251465,29
三环路,1,55,120.849236,30.0255871,29
三环路,1,55,120.849335,30.0258312,29
三环路,1,55,120.849602,30.0263824,29
三环路,1,55,120.850792,30.0286541,29
三环路,1,55,120.851501,30.0300007,29
三环路,1,55,120.852623,30.0321102,29
三环路,1,55,120.853287,30.0333328,29
三环路,1,55,120.853523,30.0336761,29
三环路,1,55,120.853905,30.0342045,29
三环路,1,55,120.854187,30.0345516,29
三环路,1,55,120.854469,30.0348454,29
三环路,1,55,120.854713,30.0350704,29
三环路,1,55,120.855164,30.0354805,29
三环路,1,55,120.855576,30.0358181,29
三环路,1,55,120.856087,30.0361958,29
三环路,1,55,120.856712,30.0365696,29
三环路,1,55,120.85778,30.0370941,29
三环路,1,55,120.858261,30.0372982,29
三环路,1,55,120.858704,30.0374622,29
三环路,1,55,120.859192,30.0376091,29
三环路,1,55,120.85955,30.037693,29
三环路,1,55,120.859909,30.0377636,29
三环路,1,55,120.860001,30.0377827,29
市民大道,1,35,120.891144,30.0325909,30
市民大道,1,35,120.89109,30.0326176,30
市民大道,1,35,120.889603,30.0333595,30
市民大道,1,35,120.889336,30.0334835,30
市民大道,1,35,120.888992,30.0335999,30
市民大道,1,35,120.888657,30.03368,30
市民大道,1,35,120.888283,30.0337429,30
市民大道,1,35,120.887955,30.0337696,30
市民大道,1,35,120.885841,30.0337868,30
市民大道,1,35,120.884071,30.0337868,30
市民大道,1,35,120.883232,30.0337372,30
市民大道,1,35,120.882469,30.0336571,30
市民大道,1,35,120.880127,30.0333729,30
市民大道,1,35,120.879074,30.0332584,30
市民大道,1,35,120.870026,30.0322266,30
市民大道,1,35,120.867287,30.0319061,30
市民大道,1,35,120.864326,30.0315342,30
市民大道,1,35,120.863701,30.031435,30
市民大道,1,35,120.863472,30.031395,30
市民大道,1,35,120.86322,30.0313473,30
市民大道,1,35,120.862946,30.0312748,30
市民大道,1,35,120.862686,30.0312004,30
市民大道,1,35,120.862259,30.0310631,30
市民大道,1,35,120.861847,30.0308933,30
市民大道,1,35,120.861618,30.0307961,30
市民大道,1,35,120.861389,30.0306797,30
市民大道,1,35,120.861153,30.0305519,30
市民大道,1,35,120.860901,30.0303917,30
市民大道,1,35,120.860619,30.0302219,30
市民大道,1,35,120.860413,30.0300808,30
市民大道,1,35,120.860123,30.0298672,30
市民大道,1,35,120.859856,30.0296402,30
市民大道,1,35,120.859482,30.0292835,30
市民大道,1,35,120.859238,30.0290184,30
市民大道,1,35,120.859039,30.0287647,30
市民大道,1,35,120.858879,30.0285282,30
称山路,1,35,120.85598,30.044014,31
称山路,1,35,120.857903,30.0409775,31
称山路,1,35,120.859909,30.0377636,31
称山路,1,35,120.860977,30.0358925,31
称山路,1,35,120.862061,30.0342274,31
称山路,1,35,120.863594,30.0317917,31
称山路,1,35,120.863625,30.0317249,31
称山路,1,35,120.863663,30.0316391,31
称山路,1,35,120.863701,30.031435,31
称山路,1,35,120.863754,30.0313911,31
外环南路,1,45,120.858582,29.9954586,32
外环南路,1,45,120.858643,29.9954529,32
外环南路,1,45,120.866219,29.9953327,32
外环南路,1,45,120.874062,29.9953022,32
外环南路,1,45,120.878044,29.995245,32
外环南路,1,45,120.879066,29.9952526,32
外环南路,1,45,120.879822,29.9952488,32
外环南路,1,45,120.880394,29.9952393,32
外环南路,1,45,120.882401,29.9952221,32
外环南路,1,45,120.882866,29.9952316,32
外环南路,1,45,120.883263,29.9952393,32
外环南路,1,45,120.883652,29.995266,32
外环南路,1,45,120.884041,29.9953117,32
外环南路,1,45,120.884491,29.9953728,32
外环南路,1,45,120.884819,29.9954319,32
外环南路,1,45,120.885193,29.9955158,32
外环南路,1,45,120.885796,29.9956837,32
外环南路,1,45,120.886482,29.9959202,32
外环南路,1,45,120.88707,29.9961643,32
外环南路,1,45,120.887459,29.9963646,32
外环南路,1,45,120.887825,29.9965649,32
外环南路,1,45,120.888123,29.9967327,32
外环南路,1,45,120.888466,29.9969559,32
外环南路,1,45,120.889008,29.997364,32
外环南路,1,45,120.889328,29.9976482,32
外环南路,1,45,120.890167,29.9984226,32
外环南路,1,35,120.890114,29.9984665,33
外环南路,1,35,120.890083,29.9984264,33
外环南路,1,35,120.889282,29.9976883,33
外环南路,1,35,120.889114,29.9975338,33
外环南路,1,35,120.888916,29.997364,33
外环南路,1,35,120.888428,29.9969997,33
外环南路,1,35,120.888092,29.9967785,33
外环南路,1,35,120.887787,29.9966087,33
外环南路,1,35,120.887428,29.9964085,33
外环南路,1,35,120.887039,29.9962139,33
外环南路,1,35,120.886452,29.9959698,33
外环南路,1,35,120.88578,29.9957371,33
外环南路,1,35,120.88517,29.9955692,33
外环南路,1,35,120.884804,29.9954853,33
外环南路,1,35,120.884483,29.9954262,33
外环南路,1,35,120.884033,29.9953651,33
外环南路,1,35,120.883644,29.9953194,33
外环南路,1,35,120.883263,29.9952927,33
外环南路,1,35,120.882866,29.995285,33
外环南路,1,35,120.882401,29.9952793,33
外环南路,1,35,120.879822,29.9953022,33
外环南路,1,35,120.879066,29.995306,33
外环南路,1,35,120.878044,29.9952984,33
外环南路,1,35,120.874062,29.9953556,33
外环南路,1,35,120.866219,29.9953861,33
外环南路,1,35,120.858597,29.9955063,33
王充路,1,30,120.859566,30.0335693,34
王充路,1,30,120.860123,30.0335236,34
王充路,1,30,120.860321,30.0335159,34
王充路,1,30,120.860474,30.0335197,34
王充路,1,30,120.860603,30.0335369,34
王充路,1,30,120.860725,30.0335636,34
王充路,1,30,120.860855,30.0336037,34
王充路,1,30,120.86097,30.0336437,34
王充路,1,30,120.861084,30.0337029,34
王充路,1,30,120.862061,30.0342274,34
王充路,1,30,120.862137,30.0342846,34
王充路,1,30,120.862534,30.0344124,34
王充路,1,30,120.862846,30.0344887,34
王充路,1,30,120.863228,30.0345688,34
王充路,1,30,120.86377,30.0346622,34
王充路,1,30,120.864349,30.034729,34
王充路,1,30,120.866249,30.0349236,34
王充路,1,30,120.872604,30.0356674,34
王充路,1,30,120.879166,30.0363865,34
王充路,1,30,120.882599,30.0368004,34
王充路,1,30,120.885544,30.0371284,34
王充路,1,30,120.88665,30.0371685,34
王充路,1,30,120.887611,30.0371151,34
王充路,1,30,120.888557,30.0369873,34
王充路,1,30,120.889503,30.0367737,34
王充路,1,30,120.890259,30.0365238,34
王充路,1,30,120.89093,30.036272,34
王充路,1,30,120.891449,30.0360355,34
王充路,1,30,120.892975,30.0352707,34
王充路,1,30,120.893013,30.0352306,34
王充路,1,30,120.896523,30.0333023,34
王充路,1,30,120.897423,30.0327511,34
王充路,1,30,120.897919,30.0323906,34
王充路,1,30,120.898438,30.0319691,34
王充路,1,30,120.898842,30.0316124,34
王充路,1,30,120.899269,30.0311604,34
王充路,1,30,120.899849,30.0304184,34
王充路,1,30,120.900398,30.029583,34
王充路,1,30,120.900452,30.0296097,35
王充路,1,30,120.900352,30.0297546,35
王充路,1,30,120.899902,30.0304451,35
王充路,1,30,120.899315,30.0311909,35
王充路,1,30,120.898895,30.0316486,35
王充路,1,30,120.898491,30.0320091,35
王充路,1,30,120.897957,30.0324364,35
王充路,1,30,120.897461,30.0327911,35
王充路,1,30,120.896553,30.0333462,35
王充路,1,30,120.893051,30.0352802,35
王充路,1,30,120.892975,30.035284,35
王充路,1,30,120.892998,30.0352936,35
王充路,1,30,120.891464,30.0360584,35
王充路,1,30,120.890945,30.0362968,35
王充路,1,30,120.890274,30.0365505,35
王充路,1,30,120.889511,30.0368004,35
王充路,1,30,120.888573,30.037014,35
王充路,1,30,120.887611,30.0371418,35
王充路,1,30,120.88665,30.0372009,35
王充路,1,30,120.885544,30.0371552,35
王充路,1,30,120.882584,30.0368271,35
王充路,1,30,120.879158,30.0364132,35
王充路,1,30,120.872604,30.0356979,35
王充路,1,30,120.866241,30.034956,35
王充路,1,30,120.866249,30.034956,35
王充路,1,30,120.864334,30.0347557,35
王充路,1,30,120.86377,30.0346889,35
王充路,1,30,120.86322,30.0345993,35
王充路,1,30,120.862823,30.0345154,35
王充路,1,30,120.862526,30.0344391,35
王充路,1,30,120.862274,30.0343609,35
王充路,1,30,120.862038,30.0342751,35
王充路,1,30,120.861061,30.0337467,35
王充路,1,30,120.860939,30.0336933,35
王充路,1,30,120.860832,30.0336533,35
王充路,1,30,120.86071,30.033617,35
王充路,1,30,120.860596,30.0335903,35
王充路,1,30,120.860466,30.033577,35
王充路,1,30,120.860321,30.0335732,35
王充路,1,30,120.860123,30.0335827,35
王充路,1,30,120.859558,30.0336227,35
峰山路,1,40,120.871399,30.0239506,36
峰山路,1,40,120.870361,30.0257015,36
峰山路,1,40,120.869705,30.0268002,36
峰山路,1,40,120.869461,30.0272675,36
峰山路,1,40,120.86837,30.0295601,36
峰山路,1,40,120.86747,30.0315075,36
峰山路,1,40,120.86731,30.0319157,36
峰山路,1,40,120.86731,30.0319118,36
峰山路,1,40,120.866669,30.0337639,36
峰山路,1,40,120.866264,30.0349426,36
峰山路,1,40,120.866203,30.0352135,36
峰山路,1,40,120.86544,30.0374126,36
峰山路,1,40,120.86525,30.0378895,36
峰山路,1,40,120.865028,30.038414,36
峰山路,1,40,120.864944,30.0385742,36
峰山路,1,35,120.860344,30.0469818,37
峰山路,1,35,120.860512,30.0467606,37
峰山路,1,35,120.860619,30.0466537,37
峰山路,1,35,120.860939,30.0463333,37
峰山路,1,35,120.861015,30.0462494,37
峰山路,1,35,120.861298,30.0459023,37
峰山路,1,35,120.861572,30.0455284,37
峰山路,1,35,120.861908,30.0450439,37
峰山路,1,35,120.862473,30.0442486,37
峰山路,1,35,120.862709,30.0438747,37
峰山路,1,35,120.862907,30.0435467,37
峰山路,1,35,120.863075,30.0432224,37
峰山路,1,35,120.863182,30.0430088,37
峰山路,1,35,120.86367,30.0418262,37
峰山路,1,35,120.863945,30.0410442,37
峰山路,1,35,120.864632,30.0390968,37
峰山路,1,35,120.864731,30.038866,37
峰山路,1,35,120.864853,30.0385647,37
峰山路,1,35,120.864937,30.0384045,37
峰山路,1,35,120.865166,30.0378628,37
峰山路,1,35,120.865349,30.0373917,37
峰山路,1,35,120.866112,30.0351963,37
峰山路,1,35,120.866234,30.0349331,37
